Date,Warehouse ID,Product ID,On Hand Quantity,Inventory U/M,On Hand Quantity STD UM
8/31/2014,301003,140207,1510,EACH,1510
7/31/2014,301003,140207,1088,EACH,1088
6/30/2014,301003,140207,1138,EACH,1138
5/31/2014,301003,140207,1508,EACH,1508
4/30/2014,301003,140207,1274,EACH,1274
3/31/2014,301003,140207,1459,EACH,1459
2/28/2014,301003,140207,1214,EACH,1214
1/31/2014,301003,140207,1340,EACH,1340
12/31/2013,301003,140207,1088,EACH,1088
11/30/2013,301003,140207,1397,EACH,1397
10/31/2013,301003,140207,1266,EACH,1266
9/30/2013,301003,140207,1156,EACH,1156
8/31/2013,301003,140207,1186,EACH,1186
7/31/2013,301003,140207,1204,EACH,1204
6/30/2013,301003,140207,1208,EACH,1208
5/31/2013,301003,140207,1059,EACH,1059
4/30/2013,301003,140207,1065,EACH,1065
3/31/2013,301003,140207,1125,EACH,1125
2/28/2013,301003,140207,1088,EACH,1088
1/31/2013,301003,140207,1162,EACH,1162
12/31/2012,301003,140207,1091,EACH,1091
11/30/2014,301004,140207,804,EACH,804
10/31/2014,301004,140207,1113,EACH,1113
9/30/2014,301004,140207,931,EACH,931
8/31/2014,301004,140207,874,EACH,874
7/31/2014,301004,140207,887,EACH,887
6/30/2014,301004,140207,1172,EACH,1172
5/31/2014,301004,140207,1104,EACH,1104
4/30/2014,301004,140207,968,EACH,968
3/31/2014,301004,140207,922,EACH,922
2/28/2014,301004,140207,793,EACH,793
1/31/2014,301004,140207,837,EACH,837
12/31/2013,301004,140207,978,EACH,978
11/30/2013,301004,140207,820,EACH,820
10/31/2013,301004,140207,1232,EACH,1232
9/30/2013,301004,140207,1168,EACH,1168
8/31/2013,301004,140207,1045,EACH,1045
7/31/2013,301004,140207,1003,EACH,1003
6/30/2013,301004,140207,836,EACH,836
5/31/2013,301004,140207,1235,EACH,1235
4/30/2013,301004,140207,1046,EACH,1046
3/31/2013,301004,140207,1043,EACH,1043
2/28/2013,301004,140207,1173,EACH,1173
1/31/2013,301004,140207,865,EACH,865
12/31/2012,301004,140207,1231,EACH,1231
11/30/2014,301002,140301,360,EACH,360
10/31/2014,301002,140301,65,EACH,65
9/30/2014,301002,140301,277,EACH,277
8/31/2014,301002,140301,319,EACH,319
7/31/2014,301002,140301,443,EACH,443
6/30/2014,301002,140301,194,EACH,194
5/31/2014,301002,140301,313,EACH,313
4/30/2014,301002,140301,532,EACH,532
3/31/2014,301002,140301,262,EACH,262
2/28/2014,301002,140301,139,EACH,139
1/31/2014,301002,140301,460,EACH,460
12/31/2013,301002,140301,165,EACH,165
11/30/2013,301002,140301,380,EACH,380
10/31/2013,301002,140301,63,EACH,63
9/30/2013,301002,140301,256,EACH,256
8/31/2013,301002,140301,517,EACH,517
7/31/2013,301002,140301,247,EACH,247
6/30/2013,301002,140301,445,EACH,445
5/31/2013,301002,140301,219,EACH,219
4/30/2013,301002,140301,55,EACH,55
3/31/2013,301002,140301,531,EACH,531
2/28/2013,301002,140301,531,EACH,531
1/31/2013,301002,140301,289,EACH,289
12/31/2012,301002,140301,228,EACH,228
11/30/2014,301003,140301,834,EACH,834
10/31/2014,301003,140301,919,EACH,919
9/30/2014,301003,140301,1006,EACH,1006
8/31/2014,301003,140301,883,EACH,883
7/31/2014,301003,140301,960,EACH,960
6/30/2014,301003,140301,1010,EACH,1010
5/31/2014,301003,140301,877,EACH,877
4/30/2014,301003,140301,1143,EACH,1143
3/31/2014,301003,140301,830,EACH,830
2/28/2014,301003,140301,1090,EACH,1090
1/31/2014,301003,140301,1217,EACH,1217
12/31/2013,301003,140301,965,EACH,965
11/30/2013,301003,140301,1273,EACH,1273
10/31/2013,301003,140301,1143,EACH,1143
9/30/2013,301003,140301,1035,EACH,1035
8/31/2013,301003,140301,1061,EACH,1061
7/31/2013,301003,140301,1077,EACH,1077
6/30/2013,301003,140301,1082,EACH,1082
5/31/2013,301003,140301,934,EACH,934
4/30/2013,301003,140301,941,EACH,941
3/31/2013,301003,140301,1004,EACH,1004
2/28/2013,301003,140301,971,EACH,971
1/31/2013,301003,140301,1046,EACH,1046
12/31/2012,301003,140301,977,EACH,977
11/30/2014,301004,140301,698,EACH,698
10/31/2014,301004,140301,1007,EACH,1007
9/30/2014,301004,140301,823,EACH,823
8/31/2014,301004,140301,767,EACH,767
7/31/2014,301004,140301,778,EACH,778
6/30/2014,301004,140301,563,EACH,563
5/31/2014,301004,140301,994,EACH,994
4/30/2014,301004,140301,857,EACH,857
3/31/2014,301004,140301,811,EACH,811
2/28/2014,301004,140301,681,EACH,681
1/31/2014,301004,140301,728,EACH,728
12/31/2013,301004,140301,870,EACH,870
11/30/2013,301004,140301,710,EACH,710
10/31/2013,301004,140301,624,EACH,624
9/30/2013,301004,140301,564,EACH,564
8/31/2013,301004,140301,941,EACH,941
7/31/2013,301004,140301,897,EACH,897
6/30/2013,301004,140301,731,EACH,731
5/31/2013,301004,140301,631,EACH,631
4/30/2013,301004,140301,942,EACH,942
3/31/2013,301004,140301,938,EACH,938
2/28/2013,301004,140301,571,EACH,571
1/31/2013,301004,140301,761,EACH,761
12/31/2012,301004,140301,628,EACH,628
11/30/2014,301002,140302,413,EACH,413
10/31/2014,301002,140302,617,EACH,617
9/30/2014,301002,140302,329,EACH,329
8/31/2014,301002,140302,371,EACH,371
7/31/2014,301002,140302,494,EACH,494
6/30/2014,301002,140302,245,EACH,245
5/31/2014,301002,140302,364,EACH,364
4/30/2014,301002,140302,582,EACH,582
3/31/2014,301002,140302,313,EACH,313
2/28/2014,301002,140302,192,EACH,192
1/31/2014,301002,140302,513,EACH,513
12/31/2013,301002,140302,218,EACH,218
11/30/2013,301002,140302,436,EACH,436
10/31/2013,301002,140302,620,EACH,620
9/30/2013,301002,140302,313,EACH,313
8/31/2013,301002,140302,572,EACH,572
7/31/2013,301002,140302,303,EACH,303
6/30/2013,301002,140302,501,EACH,501
5/31/2013,301002,140302,274,EACH,274
4/30/2013,301002,140302,611,EACH,611
3/31/2013,301002,140302,579,EACH,579
2/28/2013,301002,140302,579,EACH,579
1/31/2013,301002,140302,334,EACH,334
12/31/2012,301002,140302,272,EACH,272
11/30/2014,301003,140302,961,EACH,961
10/31/2014,301003,140302,1046,EACH,1046
9/30/2014,301003,140302,1132,EACH,1132
8/31/2014,301003,140302,1508,EACH,1508
7/31/2014,301003,140302,1084,EACH,1084
6/30/2014,301003,140302,1134,EACH,1134
5/31/2014,301003,140302,1502,EACH,1502
4/30/2014,301003,140302,1268,EACH,1268
3/31/2014,301003,140302,1454,EACH,1454
2/28/2014,301003,140302,1213,EACH,1213
1/31/2014,301003,140302,1340,EACH,1340
12/31/2013,301003,140302,1089,EACH,1089
11/30/2013,301003,140302,1399,EACH,1399
10/31/2013,301003,140302,1267,EACH,1267
9/30/2013,301003,140302,1157,EACH,1157
8/31/2013,301003,140302,1184,EACH,1184
7/31/2013,301003,140302,1197,EACH,1197
6/30/2013,301003,140302,1202,EACH,1202
5/31/2013,301003,140302,1054,EACH,1054
4/30/2013,301003,140302,1058,EACH,1058
3/31/2013,301003,140302,1121,EACH,1121
2/28/2013,301003,140302,1087,EACH,1087
1/31/2013,301003,140302,1161,EACH,1161
12/31/2012,301003,140302,1088,EACH,1088
11/30/2014,301004,140302,805,EACH,805
10/31/2014,301004,140302,1113,EACH,1113
9/30/2014,301004,140302,932,EACH,932
8/31/2014,301004,140302,879,EACH,879
7/31/2014,301004,140302,890,EACH,890
6/30/2014,301004,140302,1176,EACH,1176
5/31/2014,301004,140302,1107,EACH,1107
4/30/2014,301004,140302,971,EACH,971
3/31/2014,301004,140302,925,EACH,925
2/28/2014,301004,140302,792,EACH,792
1/31/2014,301004,140302,838,EACH,838
12/31/2013,301004,140302,980,EACH,980
11/30/2013,301004,140302,820,EACH,820
10/31/2013,301004,140302,1232,EACH,1232
9/30/2013,301004,140302,1172,EACH,1172
8/31/2013,301004,140302,1049,EACH,1049
7/31/2013,301004,140302,1006,EACH,1006
6/30/2013,301004,140302,839,EACH,839
5/31/2013,301004,140302,1240,EACH,1240
4/30/2013,301004,140302,1053,EACH,1053
3/31/2013,301004,140302,1051,EACH,1051
2/28/2013,301004,140302,1183,EACH,1183
1/31/2013,301004,140302,875,EACH,875
12/31/2012,301004,140302,1245,EACH,1245
11/30/2014,301002,140303,414,EACH,414
10/31/2014,301002,140303,618,EACH,618
9/30/2014,301002,140303,330,EACH,330
8/31/2014,301002,140303,372,EACH,372
7/31/2014,301002,140303,495,EACH,495
6/30/2014,301002,140303,246,EACH,246
5/31/2014,301002,140303,366,EACH,366
4/30/2014,301002,140303,585,EACH,585
3/31/2014,301002,140303,315,EACH,315
2/28/2014,301002,140303,194,EACH,194
1/31/2014,301002,140303,515,EACH,515
12/31/2013,301002,140303,221,EACH,221
11/30/2013,301002,140303,438,EACH,438
10/31/2013,301002,140303,621,EACH,621
9/30/2013,301002,140303,315,EACH,315
8/31/2013,301002,140303,576,EACH,576
7/31/2013,301002,140303,308,EACH,308
6/30/2013,301002,140303,506,EACH,506
5/31/2013,301002,140303,282,EACH,282
4/30/2013,301002,140303,620,EACH,620
3/31/2013,301002,140303,594,EACH,594
2/28/2013,301002,140303,594,EACH,594
1/31/2013,301002,140303,351,EACH,351
12/31/2012,301002,140303,288,EACH,288
11/30/2014,301003,140303,964,EACH,964
10/31/2014,301003,140303,1052,EACH,1052
9/30/2014,301003,140303,1138,EACH,1138
8/31/2014,301003,140303,1514,EACH,1514
7/31/2014,301003,140303,1092,EACH,1092
6/30/2014,301003,140303,1142,EACH,1142
5/31/2014,301003,140303,1513,EACH,1513
4/30/2014,301003,140303,1278,EACH,1278
3/31/2014,301003,140303,1466,EACH,1466
2/28/2014,301003,140303,1222,EACH,1222
1/31/2014,301003,140303,1349,EACH,1349
12/31/2013,301003,140303,1098,EACH,1098
11/30/2013,301003,140303,1407,EACH,1407
10/31/2013,301003,140303,1275,EACH,1275
9/30/2013,301003,140303,1164,EACH,1164
8/31/2013,301003,140303,1193,EACH,1193
7/31/2013,301003,140303,1210,EACH,1210
6/30/2013,301003,140303,1215,EACH,1215
5/31/2013,301003,140303,1067,EACH,1067
4/30/2013,301003,140303,1075,EACH,1075
3/31/2013,301003,140303,1134,EACH,1134
2/28/2013,301003,140303,1107,EACH,1107
1/31/2013,301003,140303,1179,EACH,1179
12/31/2012,301003,140303,1109,EACH,1109
11/30/2014,301004,140303,805,EACH,805
10/31/2014,301004,140303,1113,EACH,1113
9/30/2014,301004,140303,931,EACH,931
8/31/2014,301004,140303,876,EACH,876
7/31/2014,301004,140303,885,EACH,885
6/30/2014,301004,140303,1171,EACH,1171
5/31/2014,301004,140303,1104,EACH,1104
4/30/2014,301004,140303,968,EACH,968
3/31/2014,301004,140303,922,EACH,922
2/28/2014,301004,140303,792,EACH,792
1/31/2014,301004,140303,836,EACH,836
12/31/2013,301004,140303,974,EACH,974
11/30/2013,301004,140303,813,EACH,813
10/31/2013,301004,140303,1227,EACH,1227
9/30/2013,301004,140303,1163,EACH,1163
8/31/2013,301004,140303,1039,EACH,1039
7/31/2013,301004,140303,996,EACH,996
6/30/2013,301004,140303,830,EACH,830
5/31/2013,301004,140303,1230,EACH,1230
4/30/2013,301004,140303,1040,EACH,1040
3/31/2013,301004,140303,1037,EACH,1037
2/28/2013,301004,140303,1167,EACH,1167
1/31/2013,301004,140303,860,EACH,860
12/31/2012,301004,140303,1225,EACH,1225
11/30/2014,301002,140304,1180,EACH,1180
10/31/2014,301002,140304,1384,EACH,1384
9/30/2014,301002,140304,1597,EACH,1597
8/31/2014,301002,140304,1639,EACH,1639
7/31/2014,301002,140304,1764,EACH,1764
6/30/2014,301002,140304,2016,EACH,2016
5/31/2014,301002,140304,2135,EACH,2135
4/30/2014,301002,140304,1854,EACH,1854
3/31/2014,301002,140304,2086,EACH,2086
2/28/2014,301002,140304,1967,EACH,1967
1/31/2014,301002,140304,1790,EACH,1790
12/31/2013,301002,140304,1995,EACH,1995
11/30/2013,301002,140304,1712,EACH,1712
10/31/2013,301002,140304,1896,EACH,1896
9/30/2013,301002,140304,2090,EACH,2090
8/31/2013,301002,140304,1849,EACH,1849
7/31/2013,301002,140304,2080,EACH,2080
6/30/2013,301002,140304,1780,EACH,1780
5/31/2013,301002,140304,2053,EACH,2053
4/30/2013,301002,140304,1891,EACH,1891
3/31/2013,301002,140304,1863,EACH,1863
2/28/2013,301002,140304,1863,EACH,1863
1/31/2013,301002,140304,2119,EACH,2119
12/31/2012,301002,140304,2054,EACH,2054
11/30/2014,301003,140304,2757,EACH,2757
10/31/2014,301003,140304,3342,EACH,3342
9/30/2014,301003,140304,3926,EACH,3926
8/31/2014,301003,140304,4304,EACH,4304
7/31/2014,301003,140304,4884,EACH,4884
6/30/2014,301003,140304,4933,EACH,4933
5/31/2014,301003,140304,4802,EACH,4802
4/30/2014,301003,140304,5068,EACH,5068
3/31/2014,301003,140304,4755,EACH,4755
2/28/2014,301003,140304,5013,EACH,5013
1/31/2014,301003,140304,4638,EACH,4638
12/31/2013,301003,140304,4887,EACH,4887
11/30/2013,301003,140304,4696,EACH,4696
10/31/2013,301003,140304,5065,EACH,5065
9/30/2013,301003,140304,4955,EACH,4955
8/31/2013,301003,140304,4983,EACH,4983
7/31/2013,301003,140304,4998,EACH,4998
6/30/2013,301003,140304,5003,EACH,5003
5/31/2013,301003,140304,4853,EACH,4853
4/30/2013,301003,140304,4859,EACH,4859
3/31/2013,301003,140304,4920,EACH,4920
2/28/2013,301003,140304,4888,EACH,4888
1/31/2013,301003,140304,4961,EACH,4961
12/31/2012,301003,140304,4888,EACH,4888
11/30/2014,301004,140304,2286,EACH,2286
10/31/2014,301004,140304,2597,EACH,2597
9/30/2014,301004,140304,2915,EACH,2915
8/31/2014,301004,140304,3362,EACH,3362
7/31/2014,301004,140304,3871,EACH,3871
6/30/2014,301004,140304,4158,EACH,4158
5/31/2014,301004,140304,4092,EACH,4092
4/30/2014,301004,140304,3954,EACH,3954
3/31/2014,301004,140304,3906,EACH,3906
2/28/2014,301004,140304,3774,EACH,3774
1/31/2014,301004,140304,3820,EACH,3820
12/31/2013,301004,140304,3958,EACH,3958
11/30/2013,301004,140304,3800,EACH,3800
10/31/2013,301004,140304,4210,EACH,4210
9/30/2013,301004,140304,4147,EACH,4147
8/31/2013,301004,140304,4023,EACH,4023
7/31/2013,301004,140304,3979,EACH,3979
6/30/2013,301004,140304,3811,EACH,3811
5/31/2013,301004,140304,4210,EACH,4210
4/30/2013,301004,140304,4019,EACH,4019
3/31/2013,301004,140304,4016,EACH,4016
2/28/2013,301004,140304,4148,EACH,4148
1/31/2013,301004,140304,3838,EACH,3838
12/31/2012,301004,140304,4207,EACH,4207
11/30/2014,301002,140305,959,EACH,959
10/31/2014,301002,140305,1165,EACH,1165
9/30/2014,301002,140305,1378,EACH,1378
8/31/2014,301002,140305,1420,EACH,1420
7/31/2014,301002,140305,1543,EACH,1543
6/30/2014,301002,140305,1293,EACH,1293
5/31/2014,301002,140305,1412,EACH,1412
4/30/2014,301002,140305,1631,EACH,1631
3/31/2014,301002,140305,1362,EACH,1362
2/28/2014,301002,140305,1741,EACH,1741
1/31/2014,301002,140305,1562,EACH,1562
12/31/2013,301002,140305,1267,EACH,1267
11/30/2013,301002,140305,1482,EACH,1482
10/31/2013,301002,140305,1665,EACH,1665
9/30/2013,301002,140305,1358,EACH,1358
8/31/2013,301002,140305,1618,EACH,1618
7/31/2013,301002,140305,1347,EACH,1347
6/30/2013,301002,140305,1546,EACH,1546
5/31/2013,301002,140305,1321,EACH,1321
4/30/2013,301002,140305,1661,EACH,1661
3/31/2013,301002,140305,1635,EACH,1635
2/28/2013,301002,140305,1635,EACH,1635
1/31/2013,301002,140305,1390,EACH,1390
12/31/2012,301002,140305,1327,EACH,1327
11/30/2014,301003,140305,2245,EACH,2245
10/31/2014,301003,140305,2830,EACH,2830
9/30/2014,301003,140305,3415,EACH,3415
8/31/2014,301003,140305,3791,EACH,3791
7/31/2014,301003,140305,3869,EACH,3869
6/30/2014,301003,140305,3917,EACH,3917
5/31/2014,301003,140305,3787,EACH,3787
4/30/2014,301003,140305,4052,EACH,4052
3/31/2014,301003,140305,3740,EACH,3740
2/28/2014,301003,140305,3997,EACH,3997
1/31/2014,301003,140305,3622,EACH,3622
12/31/2013,301003,140305,3873,EACH,3873
11/30/2013,301003,140305,3681,EACH,3681
10/31/2013,301003,140305,4050,EACH,4050
9/30/2013,301003,140305,3939,EACH,3939
8/31/2013,301003,140305,3969,EACH,3969
7/31/2013,301003,140305,3983,EACH,3983
6/30/2013,301003,140305,3990,EACH,3990
5/31/2013,301003,140305,3842,EACH,3842
4/30/2013,301003,140305,3849,EACH,3849
3/31/2013,301003,140305,3912,EACH,3912
2/28/2013,301003,140305,3878,EACH,3878
1/31/2013,301003,140305,3952,EACH,3952
12/31/2012,301003,140305,3886,EACH,3886
11/30/2014,301004,140305,1865,EACH,1865
10/31/2014,301004,140305,2174,EACH,2174
9/30/2014,301004,140305,2492,EACH,2492
8/31/2014,301004,140305,2934,EACH,2934
7/31/2014,301004,140305,2943,EACH,2943
6/30/2014,301004,140305,3230,EACH,3230
5/31/2014,301004,140305,3163,EACH,3163
4/30/2014,301004,140305,3024,EACH,3024
3/31/2014,301004,140305,2977,EACH,2977
2/28/2014,301004,140305,3344,EACH,3344
1/31/2014,301004,140305,2892,EACH,2892
12/31/2013,301004,140305,3034,EACH,3034
11/30/2013,301004,140305,3374,EACH,3374
10/31/2013,301004,140305,3286,EACH,3286
9/30/2013,301004,140305,3224,EACH,3224
8/31/2013,301004,140305,3102,EACH,3102
7/31/2013,301004,140305,3058,EACH,3058
6/30/2013,301004,140305,2892,EACH,2892
5/31/2013,301004,140305,3292,EACH,3292
4/30/2013,301004,140305,3103,EACH,3103
3/31/2013,301004,140305,3100,EACH,3100
2/28/2013,301004,140305,3232,EACH,3232
1/31/2013,301004,140305,2925,EACH,2925
12/31/2012,301004,140305,3288,EACH,3288
11/30/2014,301002,140306,359,EACH,359
10/31/2014,301002,140306,63,EACH,63
9/30/2014,301002,140306,275,EACH,275
8/31/2014,301002,140306,317,EACH,317
7/31/2014,301002,140306,441,EACH,441
6/30/2014,301002,140306,192,EACH,192
5/31/2014,301002,140306,312,EACH,312
4/30/2014,301002,140306,530,EACH,530
3/31/2014,301002,140306,261,EACH,261
2/28/2014,301002,140306,138,EACH,138
1/31/2014,301002,140306,458,EACH,458
12/31/2013,301002,140306,165,EACH,165
11/30/2013,301002,140306,380,EACH,380
10/31/2013,301002,140306,64,EACH,64
9/30/2013,301002,140306,256,EACH,256
8/31/2013,301002,140306,518,EACH,518
7/31/2013,301002,140306,248,EACH,248
6/30/2013,301002,140306,447,EACH,447
5/31/2013,301002,140306,221,EACH,221
4/30/2013,301002,140306,58,EACH,58
3/31/2013,301002,140306,531,EACH,531
2/28/2013,301002,140306,531,EACH,531
1/31/2013,301002,140306,287,EACH,287
12/31/2012,301002,140306,223,EACH,223
11/30/2014,301003,140306,833,EACH,833
10/31/2014,301003,140306,918,EACH,918
9/30/2014,301003,140306,1005,EACH,1005
8/31/2014,301003,140306,881,EACH,881
7/31/2014,301003,140306,959,EACH,959
6/30/2014,301003,140306,1009,EACH,1009
5/31/2014,301003,140306,881,EACH,881
4/30/2014,301003,140306,1146,EACH,1146
3/31/2014,301003,140306,832,EACH,832
2/28/2014,301003,140306,1092,EACH,1092
1/31/2014,301003,140306,1222,EACH,1222
12/31/2013,301003,140306,971,EACH,971
11/30/2013,301003,140306,1280,EACH,1280
10/31/2013,301003,140306,1151,EACH,1151
9/30/2013,301003,140306,1040,EACH,1040
8/31/2013,301003,140306,1069,EACH,1069
7/31/2013,301003,140306,1085,EACH,1085
6/30/2013,301003,140306,1090,EACH,1090
5/31/2013,301003,140306,939,EACH,939
4/30/2013,301003,140306,947,EACH,947
3/31/2013,301003,140306,1009,EACH,1009
2/28/2013,301003,140306,978,EACH,978
1/31/2013,301003,140306,1052,EACH,1052
12/31/2012,301003,140306,981,EACH,981
11/30/2014,301004,140306,698,EACH,698
10/31/2014,301004,140306,1006,EACH,1006
9/30/2014,301004,140306,825,EACH,825
8/31/2014,301004,140306,768,EACH,768
7/31/2014,301004,140306,778,EACH,778
6/30/2014,301004,140306,563,EACH,563
5/31/2014,301004,140306,995,EACH,995
4/30/2014,301004,140306,858,EACH,858
3/31/2014,301004,140306,811,EACH,811
2/28/2014,301004,140306,680,EACH,680
1/31/2014,301004,140306,728,EACH,728
12/31/2013,301004,140306,864,EACH,864
11/30/2013,301004,140306,704,EACH,704
10/31/2013,301004,140306,615,EACH,615
9/30/2013,301004,140306,1054,EACH,1054
8/31/2013,301004,140306,931,EACH,931
7/31/2013,301004,140306,887,EACH,887
6/30/2013,301004,140306,721,EACH,721
5/31/2013,301004,140306,620,EACH,620
4/30/2013,301004,140306,933,EACH,933
3/31/2013,301004,140306,932,EACH,932
2/28/2013,301004,140306,565,EACH,565
1/31/2013,301004,140306,757,EACH,757
12/31/2012,301004,140306,624,EACH,624
11/30/2014,301002,140307,359,EACH,359
10/31/2014,301002,140307,64,EACH,64
9/30/2014,301002,140307,278,EACH,278
8/31/2014,301002,140307,320,EACH,320
7/31/2014,301002,140307,443,EACH,443
6/30/2014,301002,140307,194,EACH,194
5/31/2014,301002,140307,313,EACH,313
4/30/2014,301002,140307,531,EACH,531
3/31/2014,301002,140307,263,EACH,263
2/28/2014,301002,140307,140,EACH,140
1/31/2014,301002,140307,462,EACH,462
12/31/2013,301002,140307,168,EACH,168
11/30/2013,301002,140307,385,EACH,385
10/31/2013,301002,140307,69,EACH,69
9/30/2013,301002,140307,261,EACH,261
8/31/2013,301002,140307,519,EACH,519
7/31/2013,301002,140307,251,EACH,251
6/30/2013,301002,140307,449,EACH,449
5/31/2013,301002,140307,224,EACH,224
4/30/2013,301002,140307,61,EACH,61
3/31/2013,301002,140307,536,EACH,536
2/28/2013,301002,140307,536,EACH,536
1/31/2013,301002,140307,294,EACH,294
12/31/2012,301002,140307,231,EACH,231
11/30/2014,301003,140307,834,EACH,834
10/31/2014,301003,140307,918,EACH,918
9/30/2014,301003,140307,1006,EACH,1006
8/31/2014,301003,140307,881,EACH,881
7/31/2014,301003,140307,958,EACH,958
6/30/2014,301003,140307,1009,EACH,1009
5/31/2014,301003,140307,880,EACH,880
4/30/2014,301003,140307,1148,EACH,1148
3/31/2014,301003,140307,834,EACH,834
2/28/2014,301003,140307,1093,EACH,1093
1/31/2014,301003,140307,1220,EACH,1220
12/31/2013,301003,140307,970,EACH,970
11/30/2013,301003,140307,1282,EACH,1282
10/31/2013,301003,140307,1150,EACH,1150
9/30/2013,301003,140307,1039,EACH,1039
8/31/2013,301003,140307,1066,EACH,1066
7/31/2013,301003,140307,1080,EACH,1080
6/30/2013,301003,140307,1084,EACH,1084
5/31/2013,301003,140307,933,EACH,933
4/30/2013,301003,140307,940,EACH,940
3/31/2013,301003,140307,999,EACH,999
2/28/2013,301003,140307,969,EACH,969
1/31/2013,301003,140307,1040,EACH,1040
12/31/2012,301003,140307,973,EACH,973
11/30/2014,301004,140307,698,EACH,698
10/31/2014,301004,140307,1007,EACH,1007
9/30/2014,301004,140307,826,EACH,826
8/31/2014,301004,140307,771,EACH,771
7/31/2014,301004,140307,783,EACH,783
6/30/2014,301004,140307,571,EACH,571
5/31/2014,301004,140307,1002,EACH,1002
4/30/2014,301004,140307,866,EACH,866
3/31/2014,301004,140307,818,EACH,818
2/28/2014,301004,140307,688,EACH,688
1/31/2014,301004,140307,733,EACH,733
12/31/2013,301004,140307,870,EACH,870
11/30/2013,301004,140307,712,EACH,712
10/31/2013,301004,140307,622,EACH,622
9/30/2013,301004,140307,1060,EACH,1060
8/31/2013,301004,140307,941,EACH,941
7/31/2013,301004,140307,900,EACH,900
6/30/2013,301004,140307,732,EACH,732
5/31/2013,301004,140307,629,EACH,629
4/30/2013,301004,140307,939,EACH,939
3/31/2013,301004,140307,936,EACH,936
2/28/2013,301004,140307,566,EACH,566
1/31/2013,301004,140307,760,EACH,760
12/31/2012,301004,140307,625,EACH,625
11/30/2014,301002,140401,413,EACH,413
10/31/2014,301002,140401,617,EACH,617
9/30/2014,301002,140401,330,EACH,330
8/31/2014,301002,140401,372,EACH,372
7/31/2014,301002,140401,496,EACH,496
6/30/2014,301002,140401,248,EACH,248
5/31/2014,301002,140401,368,EACH,368
4/30/2014,301002,140401,587,EACH,587
3/31/2014,301002,140401,319,EACH,319
2/28/2014,301002,140401,198,EACH,198
1/31/2014,301002,140401,518,EACH,518
12/31/2013,301002,140401,224,EACH,224
11/30/2013,301002,140401,442,EACH,442
10/31/2013,301002,140401,626,EACH,626
9/30/2013,301002,140401,318,EACH,318
8/31/2013,301002,140401,578,EACH,578
7/31/2013,301002,140401,307,EACH,307
6/30/2013,301002,140401,505,EACH,505
5/31/2013,301002,140401,280,EACH,280
4/30/2013,301002,140401,618,EACH,618
3/31/2013,301002,140401,586,EACH,586
2/28/2013,301002,140401,586,EACH,586
1/31/2013,301002,140401,341,EACH,341
12/31/2012,301002,140401,277,EACH,277
11/30/2014,301003,140401,962,EACH,962
10/31/2014,301003,140401,1046,EACH,1046
9/30/2014,301003,140401,1135,EACH,1135
8/31/2014,301003,140401,1509,EACH,1509
7/31/2014,301003,140401,1090,EACH,1090
6/30/2014,301003,140401,1141,EACH,1141
5/31/2014,301003,140401,1511,EACH,1511
4/30/2014,301003,140401,1277,EACH,1277
3/31/2014,301003,140401,1466,EACH,1466
2/28/2014,301003,140401,1227,EACH,1227
1/31/2014,301003,140401,1354,EACH,1354
12/31/2013,301003,140401,1100,EACH,1100
11/30/2013,301003,140401,1410,EACH,1410
10/31/2013,301003,140401,1280,EACH,1280
9/30/2013,301003,140401,1169,EACH,1169
8/31/2013,301003,140401,1197,EACH,1197
7/31/2013,301003,140401,1211,EACH,1211
6/30/2013,301003,140401,1214,EACH,1214
5/31/2013,301003,140401,1064,EACH,1064
4/30/2013,301003,140401,1070,EACH,1070
3/31/2013,301003,140401,1129,EACH,1129
2/28/2013,301003,140401,1098,EACH,1098
1/31/2013,301003,140401,1173,EACH,1173
12/31/2012,301003,140401,1106,EACH,1106
11/30/2014,301004,140401,805,EACH,805
10/31/2014,301004,140401,1116,EACH,1116
9/30/2014,301004,140401,934,EACH,934
8/31/2014,301004,140401,876,EACH,876
7/31/2014,301004,140401,887,EACH,887
6/30/2014,301004,140401,1175,EACH,1175
5/31/2014,301004,140401,1108,EACH,1108
4/30/2014,301004,140401,969,EACH,969
3/31/2014,301004,140401,922,EACH,922
2/28/2014,301004,140401,791,EACH,791
1/31/2014,301004,140401,834,EACH,834
12/31/2013,301004,140401,972,EACH,972
11/30/2013,301004,140401,813,EACH,813
10/31/2013,301004,140401,1223,EACH,1223
9/30/2013,301004,140401,1162,EACH,1162
8/31/2013,301004,140401,1038,EACH,1038
7/31/2013,301004,140401,995,EACH,995
6/30/2013,301004,140401,829,EACH,829
5/31/2013,301004,140401,1230,EACH,1230
4/30/2013,301004,140401,1041,EACH,1041
3/31/2013,301004,140401,1039,EACH,1039
2/28/2013,301004,140401,1168,EACH,1168
1/31/2013,301004,140401,858,EACH,858
12/31/2012,301004,140401,1226,EACH,1226
11/30/2014,301002,140402,359,EACH,359
10/31/2014,301002,140402,64,EACH,64
9/30/2014,301002,140402,278,EACH,278
8/31/2014,301002,140402,320,EACH,320
7/31/2014,301002,140402,443,EACH,443
6/30/2014,301002,140402,195,EACH,195
5/31/2014,301002,140402,314,EACH,314
4/30/2014,301002,140402,532,EACH,532
3/31/2014,301002,140402,263,EACH,263
2/28/2014,301002,140402,144,EACH,144
1/31/2014,301002,140402,466,EACH,466
12/31/2013,301002,140402,173,EACH,173
